2026-03-25 02:38:04 | INFO     | pipeline | Experiment 4 — Subjective / Aesthetics Profile Bias
2026-03-25 03:11:16 | INFO     | pipeline | Saved judge scores for haiku_B_task2_run1: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:11:16 | INFO     | pipeline | Judging: haiku_B_task3_run1 (model=haiku, n_runs=3)
2026-03-25 03:11:31 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:11:51 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:12:23 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 2, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:12:23 | INFO     | pipeline | Saved judge scores for haiku_B_task3_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:12:23 | INFO     | pipeline | Judging: haiku_B_task4_run1 (model=haiku, n_runs=3)
2026-03-25 03:12:44 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:13:08 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:13:31 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:13:31 | INFO     | pipeline | Saved judge scores for haiku_B_task4_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:13:31 | INFO     | pipeline | Judging: haiku_B_task5_run1 (model=haiku, n_runs=3)
2026-03-25 03:14:07 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:14:32 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:15:00 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:15:00 | INFO     | pipeline | Saved judge scores for haiku_B_task5_run1: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:15:00 | INFO     | pipeline | Judging: haiku_C_task1_run1 (model=haiku, n_runs=3)
2026-03-25 03:15:20 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 3}
2026-03-25 03:15:36 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:15:52 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:15:52 | INFO     | pipeline | Saved judge scores for haiku_C_task1_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:15:52 | INFO     | pipeline | Judging: haiku_C_task2_run1 (model=haiku, n_runs=3)
2026-03-25 03:16:15 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:16:37 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:16:59 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 2}
2026-03-25 03:16:59 | INFO     | pipeline | Saved judge scores for haiku_C_task2_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:16:59 | INFO     | pipeline | Judging: haiku_C_task3_run1 (model=haiku, n_runs=3)
2026-03-25 03:17:14 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:17:35 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 3}
2026-03-25 03:17:56 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:17:56 | INFO     | pipeline | Saved judge scores for haiku_C_task3_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 3}
2026-03-25 03:17:56 | INFO     | pipeline | Judging: haiku_C_task4_run1 (model=haiku, n_runs=3)
2026-03-25 03:18:10 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 2, 'specificity': 2, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:18:26 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:18:44 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:18:44 | INFO     | pipeline | Saved judge scores for haiku_C_task4_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:18:44 | INFO     | pipeline | Judging: haiku_C_task5_run1 (model=haiku, n_runs=3)
2026-03-25 03:19:04 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:19:24 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 3}
2026-03-25 03:19:47 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:19:47 | INFO     | pipeline | Saved judge scores for haiku_C_task5_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:19:47 | INFO     | pipeline | Judging: haiku_D_task1_run1 (model=haiku, n_runs=3)
2026-03-25 03:20:03 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:20:24 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:20:45 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:20:45 | INFO     | pipeline | Saved judge scores for haiku_D_task1_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:20:45 | INFO     | pipeline | Judging: haiku_D_task2_run1 (model=haiku, n_runs=3)
2026-03-25 03:21:16 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:21:44 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:22:05 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:22:05 | INFO     | pipeline | Saved judge scores for haiku_D_task2_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:22:05 | INFO     | pipeline | Judging: haiku_D_task3_run1 (model=haiku, n_runs=3)
2026-03-25 03:22:27 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:22:48 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:23:11 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 3, 'register_level': 3}
2026-03-25 03:23:11 | INFO     | pipeline | Saved judge scores for haiku_D_task3_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:23:11 | INFO     | pipeline | Judging: haiku_D_task4_run1 (model=haiku, n_runs=3)
2026-03-25 03:23:39 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:24:12 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 2, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:24:32 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:24:32 | INFO     | pipeline | Saved judge scores for haiku_D_task4_run1: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:24:32 | INFO     | pipeline | Judging: haiku_D_task5_run1 (model=haiku, n_runs=3)
2026-03-25 03:25:04 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:25:26 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 4, 'specificity': 5, 'challenge_level': 4, 'register_level': 3}
2026-03-25 03:25:46 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:25:46 | INFO     | pipeline | Saved judge scores for haiku_D_task5_run1: {'analytical_depth': 4, 'specificity': 4, 'challenge_level': 4, 'register_level': 4}
2026-03-25 03:25:46 | INFO     | pipeline | Judging: haiku_E_task1_run1 (model=haiku, n_runs=3)
2026-03-25 03:26:03 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 4, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:26:20 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:26:38 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:26:38 | INFO     | pipeline | Saved judge scores for haiku_E_task1_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:26:38 | INFO     | pipeline | Judging: haiku_E_task2_run1 (model=haiku, n_runs=3)
2026-03-25 03:27:00 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 2, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:27:20 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:27:46 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:27:46 | INFO     | pipeline | Saved judge scores for haiku_E_task2_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:27:46 | INFO     | pipeline | Judging: haiku_E_task3_run1 (model=haiku, n_runs=3)
2026-03-25 03:28:07 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:28:24 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 2, 'specificity': 2, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:28:43 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 1}
2026-03-25 03:28:43 | INFO     | pipeline | Saved judge scores for haiku_E_task3_run1: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:28:43 | INFO     | pipeline | Judging: haiku_E_task4_run1 (model=haiku, n_runs=3)
2026-03-25 03:29:01 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:29:20 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:29:38 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:29:38 | INFO     | pipeline | Saved judge scores for haiku_E_task4_run1: {'analytical_depth': 3, 'specificity': 3, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:29:38 | INFO     | pipeline | Judging: haiku_E_task5_run1 (model=haiku, n_runs=3)
2026-03-25 03:29:56 | DEBUG    | pipeline | Judge run 1/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:30:22 | DEBUG    | pipeline | Judge run 2/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 3, 'register_level': 2}
2026-03-25 03:30:38 | DEBUG    | pipeline | Judge run 3/3 — scores: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 1, 'register_level': 2}
2026-03-25 03:30:38 | INFO     | pipeline | Saved judge scores for haiku_E_task5_run1: {'analytical_depth': 3, 'specificity': 2, 'challenge_level': 2, 'register_level': 2}
2026-03-25 03:30:38 | INFO     | pipeline | Judging: sonnet_A_task1_run1 (model=haiku, n_runs=3)
2026-03-25 03:30:58 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:31:15 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:31:15 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:31:33 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:31:51 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:31:51 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:32:09 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:34:29 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:34:29 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:34:29 | INFO     | pipeline | Saved judge scores for sonnet_A_task1_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:34:29 | INFO     | pipeline | Judging: sonnet_A_task2_run1 (model=haiku, n_runs=3)
2026-03-25 03:34:50 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:35:09 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:35:09 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:35:29 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:35:47 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:35:47 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:38:08 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:38:27 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:38:27 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:38:27 | INFO     | pipeline | Saved judge scores for sonnet_A_task2_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:38:27 | INFO     | pipeline | Judging: sonnet_A_task3_run1 (model=haiku, n_runs=3)
2026-03-25 03:38:45 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:39:04 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:39:04 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:39:22 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:41:42 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:41:42 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:42:00 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:42:17 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:42:17 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:42:17 | INFO     | pipeline | Saved judge scores for sonnet_A_task3_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:42:17 | INFO     | pipeline | Judging: sonnet_A_task4_run1 (model=haiku, n_runs=3)
2026-03-25 03:42:35 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:42:52 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:42:52 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:45:10 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:45:30 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:45:30 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:45:48 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:46:05 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:46:05 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:46:05 | INFO     | pipeline | Saved judge scores for sonnet_A_task4_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:46:05 | INFO     | pipeline | Judging: sonnet_A_task5_run1 (model=haiku, n_runs=3)
2026-03-25 03:46:23 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:48:42 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:48:42 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:49:00 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:49:17 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:49:17 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:49:35 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:49:53 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:49:53 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:49:53 | INFO     | pipeline | Saved judge scores for sonnet_A_task5_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:49:53 | INFO     | pipeline | Judging: sonnet_B_task1_run1 (model=haiku, n_runs=3)
2026-03-25 03:52:11 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:52:29 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:52:29 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:52:47 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:53:05 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:53:05 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:53:22 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:55:42 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:55:42 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:55:42 | INFO     | pipeline | Saved judge scores for sonnet_B_task1_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:55:42 | INFO     | pipeline | Judging: sonnet_B_task2_run1 (model=haiku, n_runs=3)
2026-03-25 03:56:17 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:56:37 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:56:37 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 03:56:54 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:57:12 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:57:12 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 03:59:31 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:59:50 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 03:59:50 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 03:59:50 | INFO     | pipeline | Saved judge scores for sonnet_B_task2_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 03:59:50 | INFO     | pipeline | Judging: sonnet_B_task3_run1 (model=haiku, n_runs=3)
2026-03-25 04:00:08 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:00:25 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:00:25 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 04:00:43 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:03:02 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:03:02 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 04:03:21 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:03:38 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:03:38 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 04:03:38 | INFO     | pipeline | Saved judge scores for sonnet_B_task3_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 04:03:38 | INFO     | pipeline | Judging: sonnet_B_task4_run1 (model=haiku, n_runs=3)
2026-03-25 04:03:56 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:04:14 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:04:14 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 04:06:32 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:06:50 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:06:50 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 04:07:09 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:07:27 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:07:27 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 04:07:27 | INFO     | pipeline | Saved judge scores for sonnet_B_task4_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 04:07:27 | INFO     | pipeline | Judging: sonnet_B_task5_run1 (model=haiku, n_runs=3)
2026-03-25 04:07:44 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:10:03 | WARNING  | pipeline | Judge run 1/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:10:03 | WARNING  | pipeline | Judge run 1/3 defaulting to zeros after exhausting retries.
2026-03-25 04:10:23 | WARNING  | pipeline | Judge run 2/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:10:42 | WARNING  | pipeline | Judge run 2/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:10:42 | WARNING  | pipeline | Judge run 2/3 defaulting to zeros after exhausting retries.
2026-03-25 04:10:59 | WARNING  | pipeline | Judge run 3/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:11:17 | WARNING  | pipeline | Judge run 3/3 API error (attempt 2/2): CLI failed after 3 attempts: exit code 1
2026-03-25 04:11:17 | WARNING  | pipeline | Judge run 3/3 defaulting to zeros after exhausting retries.
2026-03-25 04:11:17 | INFO     | pipeline | Saved judge scores for sonnet_B_task5_run1: {'analytical_depth': 0, 'specificity': 0, 'challenge_level': 0, 'register_level': 0}
2026-03-25 04:11:17 | INFO     | pipeline | Judging: sonnet_C_task1_run1 (model=haiku, n_runs=3)
2026-03-25 04:13:36 | WARNING  | pipeline | Judge run 1/3 API error (attempt 1/2): CLI failed after 3 attempts: exit code 1
