2026-03-24 00:41:57 | INFO     | pipeline | Experiment 3 — Memory-Level Profile Bias
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_A_task1_run1.json: 3 blocks, 185 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_A_task2_run1.json: 2 blocks, 95 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_A_task3_run1.json: 2 blocks, 279 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_A_task4_run1.json: 3 blocks, 236 lines, SYNTAX ERROR: Line 156: expected an indented block after function definition on line 150
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_A_task5_run1.json: 1 blocks, 2 lines, SYNTAX ERROR: Line 2: expected an indented block after function definition on line 1
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_B_task1_run1.json: 2 blocks, 139 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_B_task2_run1.json: 2 blocks, 96 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_B_task3_run1.json: 2 blocks, 215 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_B_task4_run1.json: 3 blocks, 446 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_B_task5_run1.json: 2 blocks, 145 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_C_task1_run1.json: 2 blocks, 132 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_C_task2_run1.json: 2 blocks, 83 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_C_task3_run1.json: 2 blocks, 210 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_C_task4_run1.json: 2 blocks, 197 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_C_task5_run1.json: 1 blocks, 109 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_D_task1_run1.json: 2 blocks, 203 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_D_task2_run1.json: 3 blocks, 122 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_D_task3_run1.json: 1 blocks, 159 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_D_task4_run1.json: 2 blocks, 254 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_D_task5_run1.json: 2 blocks, 124 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_E_task1_run1.json: 1 blocks, 15 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_E_task2_run1.json: 2 blocks, 160 lines, OK
2026-03-24 02:02:57 | WARNING  | pipeline | No code blocks found in sonnet_E_task3_run1.json
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_E_task3_run1.json: 0 blocks, 1 lines, SYNTAX ERROR: No code blocks found
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_E_task4_run1.json: 2 blocks, 192 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | sonnet_E_task5_run1.json: 2 blocks, 124 lines, OK
2026-03-24 02:02:57 | INFO     | pipeline | Extraction complete: 43/50 valid syntax (86%)
2026-03-24 02:02:57 | INFO     | pipeline | Step 2 completed in 0.0s
2026-03-24 02:02:57 | INFO     | pipeline | ----------------------------------------
2026-03-24 02:02:57 | INFO     | pipeline | STEP 3/6: Computing code metrics
2026-03-24 02:02:57 | INFO     | pipeline | Analysing 50 extracted files...
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_A_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_A_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_A_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_A_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_A_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_B_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_B_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_B_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_B_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_B_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_C_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_C_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_C_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_C_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_C_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_D_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_D_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_D_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_D_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_D_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_E_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_E_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_E_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_E_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing haiku_E_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_A_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_A_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_A_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_A_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_A_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_B_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_B_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_B_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_B_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_B_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_C_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_C_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_C_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_C_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_C_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_D_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_D_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_D_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_D_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_D_task5_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_E_task1_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_E_task2_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_E_task3_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_E_task4_run1
2026-03-24 02:02:57 | DEBUG    | pipeline | Processing sonnet_E_task5_run1
2026-03-24 02:02:57 | INFO     | pipeline | Wrote 50 rows to experiment_3/runs/dry_run_20260324_004157/results/metrics/metrics_table.csv (parse errors: 4)
2026-03-24 02:02:57 | INFO     | pipeline | Step 3 completed in 0.2s
2026-03-24 02:02:57 | INFO     | pipeline | ----------------------------------------
2026-03-24 02:02:57 | INFO     | pipeline | STEP 4/6: Classifying solution strategies (LLM judge)
2026-03-24 02:02:57 | INFO     | pipeline | Classifying 50 files with haiku judge...
2026-03-24 02:03:13 | INFO     | pipeline |   [1/50] haiku_A_task1_run1 → score 0
2026-03-24 02:03:36 | INFO     | pipeline |   [2/50] haiku_A_task2_run1 → score 0
2026-03-24 02:05:58 | INFO     | pipeline |   [3/50] haiku_A_task3_run1 → score 0
2026-03-24 02:06:27 | INFO     | pipeline |   [4/50] haiku_A_task4_run1 → score 0
2026-03-24 02:07:04 | INFO     | pipeline |   [5/50] haiku_A_task5_run1 → score 0
2026-03-24 02:09:31 | INFO     | pipeline |   [6/50] haiku_B_task1_run1 → score 0
2026-03-24 02:09:55 | INFO     | pipeline |   [7/50] haiku_B_task2_run1 → score 0
2026-03-24 02:09:55 | INFO     | pipeline |   [8/50] haiku_B_task3_run1 → score 0
2026-03-24 02:12:24 | INFO     | pipeline |   [9/50] haiku_B_task4_run1 → score 0
2026-03-24 02:12:50 | INFO     | pipeline |   [10/50] haiku_B_task5_run1 → score 0
2026-03-24 02:13:15 | INFO     | pipeline |   [11/50] haiku_C_task1_run1 → score 0
2026-03-24 02:15:31 | INFO     | pipeline |   [12/50] haiku_C_task2_run1 → score 0
2026-03-24 02:15:47 | INFO     | pipeline |   [13/50] haiku_C_task3_run1 → score 0
2026-03-24 02:18:11 | INFO     | pipeline |   [14/50] haiku_C_task4_run1 → score 0
2026-03-24 02:18:52 | INFO     | pipeline |   [15/50] haiku_C_task5_run1 → score 0
2026-03-24 02:19:07 | INFO     | pipeline |   [16/50] haiku_D_task1_run1 → score 0
2026-03-24 02:21:23 | INFO     | pipeline |   [17/50] haiku_D_task2_run1 → score 0
2026-03-24 02:21:41 | INFO     | pipeline |   [18/50] haiku_D_task3_run1 → score 0
2026-03-24 02:24:09 | INFO     | pipeline |   [19/50] haiku_D_task4_run1 → score 0
2026-03-24 02:24:35 | INFO     | pipeline |   [20/50] haiku_D_task5_run1 → score 0
2026-03-24 02:24:48 | INFO     | pipeline |   [21/50] haiku_E_task1_run1 → score 0
2026-03-24 02:27:06 | INFO     | pipeline |   [22/50] haiku_E_task2_run1 → score 0
2026-03-24 02:27:06 | INFO     | pipeline |   [23/50] haiku_E_task3_run1 → score 0
2026-03-24 02:27:37 | INFO     | pipeline |   [24/50] haiku_E_task4_run1 → score 0
2026-03-24 02:30:05 | INFO     | pipeline |   [25/50] haiku_E_task5_run1 → score 0
2026-03-24 02:35:26 | INFO     | pipeline |   [26/50] sonnet_A_task1_run1 → score 0
2026-03-24 02:35:46 | INFO     | pipeline |   [27/50] sonnet_A_task2_run1 → score 0
2026-03-24 02:38:08 | INFO     | pipeline |   [28/50] sonnet_A_task3_run1 → score 0
2026-03-24 02:38:59 | INFO     | pipeline |   [29/50] sonnet_A_task4_run1 → score 0
2026-03-24 02:41:18 | INFO     | pipeline |   [30/50] sonnet_A_task5_run1 → score 0
2026-03-24 02:41:37 | INFO     | pipeline |   [31/50] sonnet_B_task1_run1 → score 0
2026-03-24 02:42:02 | INFO     | pipeline |   [32/50] sonnet_B_task2_run1 → score 0
2026-03-24 02:44:24 | INFO     | pipeline |   [33/50] sonnet_B_task3_run1 → score 0
2026-03-24 02:44:58 | INFO     | pipeline |   [34/50] sonnet_B_task4_run1 → score 0
2026-03-24 02:47:41 | INFO     | pipeline |   [35/50] sonnet_B_task5_run1 → score 0
2026-03-24 02:47:58 | INFO     | pipeline |   [36/50] sonnet_C_task1_run1 → score 0
2026-03-24 02:48:11 | INFO     | pipeline |   [37/50] sonnet_C_task2_run1 → score 0
2026-03-24 02:50:32 | INFO     | pipeline |   [38/50] sonnet_C_task3_run1 → score 0
2026-03-24 02:51:01 | INFO     | pipeline |   [39/50] sonnet_C_task4_run1 → score 0
2026-03-24 02:53:29 | INFO     | pipeline |   [40/50] sonnet_C_task5_run1 → score 0
2026-03-24 02:53:57 | INFO     | pipeline |   [41/50] sonnet_D_task1_run1 → score 0
2026-03-24 02:54:25 | INFO     | pipeline |   [42/50] sonnet_D_task2_run1 → score 0
2026-03-24 02:56:53 | INFO     | pipeline |   [43/50] sonnet_D_task3_run1 → score 0
2026-03-24 02:57:19 | INFO     | pipeline |   [44/50] sonnet_D_task4_run1 → score 0
2026-03-24 02:59:48 | INFO     | pipeline |   [45/50] sonnet_D_task5_run1 → score 0
2026-03-24 03:00:16 | INFO     | pipeline |   [46/50] sonnet_E_task1_run1 → score 0
2026-03-24 03:00:43 | INFO     | pipeline |   [47/50] sonnet_E_task2_run1 → score 0
2026-03-24 03:00:43 | INFO     | pipeline |   [48/50] sonnet_E_task3_run1 → score 0
2026-03-24 03:03:10 | INFO     | pipeline |   [49/50] sonnet_E_task4_run1 → score 0
2026-03-24 03:03:38 | INFO     | pipeline |   [50/50] sonnet_E_task5_run1 → score 0
2026-03-24 03:03:38 | INFO     | pipeline | Saved classifications to experiment_3/runs/dry_run_20260324_004157/analysis/strategy_classifications.json
2026-03-24 03:03:38 | INFO     | pipeline | Appended strategy_score column to experiment_3/runs/dry_run_20260324_004157/results/metrics/metrics_table.csv
2026-03-24 03:03:38 | INFO     | pipeline | Judge calls: 0  |  est. cost: $0.0000
2026-03-24 03:03:38 | INFO     | pipeline | Step 4 completed in 3640.7s
2026-03-24 03:03:38 | INFO     | pipeline | ----------------------------------------
2026-03-24 03:03:38 | INFO     | pipeline | STEP 5/6: Running statistical analysis
2026-03-24 03:03:39 | INFO     | pipeline | Step 5 completed in 0.8s
2026-03-24 03:03:39 | INFO     | pipeline | ----------------------------------------
2026-03-24 03:03:39 | INFO     | pipeline | STEP 6/6: Generating plots
2026-03-24 03:03:45 | INFO     | pipeline | Step 6 completed in 6.1s
2026-03-24 03:03:45 | INFO     | pipeline |   Generated 100 plots
2026-03-24 03:03:45 | INFO     | pipeline | ============================================================
2026-03-24 03:03:45 | INFO     | pipeline | PIPELINE COMPLETE in 3647.9s (60.8 minutes)
2026-03-24 03:03:45 | INFO     | pipeline |   Run: experiment_3/runs/dry_run_20260324_004157
2026-03-24 03:03:45 | INFO     | pipeline | ============================================================
